volume_m3,temp_k,throat_area_m2,time_ms,x_m,area_ratio,rho,temp_station_k,pressure_pa,speed_m_s,n_h,n_third,k_eff_m6_s,tau_exp_s,tau_rec_s,damkohler,verdict,store_held,margin_decades
400,10000,7,0.456073,3.9102,2.67378,1.676180e-01,5872.91,2.226216e+06,9822.81,2.208048e+25,2.745372e+25,7.678343e-45,5.215209e-04,2.148438e-07,2.427442e+03,equilibrium,0.782124,2.3851
400,10000,7,0.473454,4.0814,2.74706,1.622594e-01,5840.56,2.138997e+06,9876.51,2.133894e+25,2.652433e+25,7.723426e-45,5.349637e-04,2.287561e-07,2.338577e+03,equilibrium,0.779095,2.3690
400,10000,7,0.491285,4.2580,2.82265,1.570721e-01,5808.58,2.055272e+06,9929.47,2.062190e+25,2.562654e+25,7.768356e-45,5.487890e-04,2.435860e-07,2.252958e+03,equilibrium,0.776087,2.3528
400,10000,7,0.509578,4.4401,2.90060,1.520507e-01,5776.94,1.974895e+06,9981.72,1.992855e+25,2.475927e+25,7.813128e-45,5.630091e-04,2.593949e-07,2.170471e+03,equilibrium,0.773098,2.3366
400,10000,7,0.528346,4.6279,2.98100,1.471897e-01,5745.66,1.897729e+06,10033.26,1.925812e+25,2.392147e+25,7.857740e-45,5.776364e-04,2.762489e-07,2.091000e+03,equilibrium,0.770129,2.3204
400,10000,7,0.547603,4.8216,3.06392,1.424842e-01,5714.70,1.823640e+06,10084.13,1.860985e+25,2.311213e+25,7.902189e-45,5.926839e-04,2.942184e-07,2.014436e+03,equilibrium,0.767180,2.3042
400,10000,7,0.567363,5.0214,3.14942,1.379291e-01,5684.08,1.752503e+06,10134.33,1.798301e+25,2.233029e+25,7.946470e-45,6.081648e-04,3.133785e-07,1.940672e+03,equilibrium,0.764251,2.2880
400,10000,7,0.587641,5.2274,3.23760,1.335196e-01,5653.78,1.684197e+06,10183.88,1.737689e+25,2.157500e+25,7.990579e-45,6.240927e-04,3.338097e-07,1.869606e+03,equilibrium,0.761341,2.2718
400,10000,7,0.608451,5.4398,3.32854,1.292511e-01,5623.80,1.618605e+06,10232.79,1.679081e+25,2.084535e+25,8.034514e-45,6.404816e-04,3.555981e-07,1.801139e+03,equilibrium,0.758450,2.2555
400,10000,7,0.629809,5.6589,3.42231,1.251191e-01,5594.13,1.555617e+06,10281.09,1.622412e+25,2.014048e+25,8.078269e-45,6.573457e-04,3.788355e-07,1.735175e+03,equilibrium,0.755579,2.2393
400,10000,7,0.651731,5.8848,3.51901,1.211192e-01,5564.75,1.495126e+06,10328.78,1.567618e+25,1.945952e+25,8.121841e-45,6.746999e-04,4.036202e-07,1.671621e+03,equilibrium,0.752727,2.2231
400,10000,7,0.674233,6.1177,3.61872,1.172471e-01,5535.68,1.437031e+06,10375.87,1.514638e+25,1.880168e+25,8.165224e-45,6.925592e-04,4.300574e-07,1.610388e+03,equilibrium,0.749894,2.2069
400,10000,7,0.697332,6.3579,3.72155,1.134988e-01,5506.89,1.381235e+06,10422.39,1.463411e+25,1.816615e+25,8.208415e-45,7.109394e-04,4.582594e-07,1.551391e+03,equilibrium,0.747081,2.1907
400,10000,7,0.721046,6.6056,3.82758,1.098703e-01,5478.39,1.327644e+06,10468.34,1.413881e+25,1.755218e+25,8.251409e-45,7.298565e-04,4.883463e-07,1.494547e+03,equilibrium,0.744286,2.1745
400,10000,7,0.745393,6.8611,3.93691,1.063579e-01,5450.18,1.276168e+06,10513.73,1.365992e+25,1.695903e+25,8.294201e-45,7.493270e-04,5.204468e-07,1.439776e+03,equilibrium,0.741509,2.1583
400,10000,7,0.768076,7.1000,4.03919,1.032732e-01,5424.83,1.231311e+06,10554.42,1.323975e+25,1.643904e+25,8.332816e-45,7.706910e-04,5.513814e-07,1.397746e+03,equilibrium,0.739005,2.1454
673,10000,2,0.000057,0.0003,1.00058,4.694258e-01,8133.40,9.659673e+06,5587.40,6.775911e+25,8.588733e+25,5.426183e-45,2.509161e-06,3.166714e-08,7.923550e+01,equilibrium,0.964096,0.8989
673,10000,2,0.000350,0.0020,1.00366,4.544187e-01,8035.45,9.222807e+06,5754.21,6.548927e+25,8.301422e+25,5.492377e-45,9.039394e-06,3.349014e-08,2.699121e+02,equilibrium,0.961445,1.4312
673,10000,2,0.000843,0.0049,1.00898,4.398913e-01,7942.05,8.808940e+06,5912.90,6.329578e+25,8.023158e+25,5.557422e-45,1.517340e-05,3.543288e-08,4.282293e+02,equilibrium,0.958673,1.6317
673,10000,2,0.001503,0.0088,1.01629,4.258284e-01,7852.93,8.416663e+06,6064.25,6.117641e+25,7.753732e+25,5.621332e-45,2.029901e-05,3.750300e-08,5.412638e+02,equilibrium,0.955789,1.7334
673,10000,2,0.002304,0.0137,1.02538,4.122151e-01,7767.83,8.044633e+06,6208.96,5.912888e+25,7.492932e+25,5.684140e-45,2.465536e-05,3.970853e-08,6.209084e+02,equilibrium,0.952806,1.7930
673,10000,2,0.003227,0.0195,1.03611,3.990369e-01,7686.49,7.691585e+06,6347.62,5.715091e+25,7.240545e+25,5.745892e-45,2.841790e-05,4.205796e-08,6.756842e+02,equilibrium,0.949733,1.8297
673,10000,2,0.004258,0.0261,1.04834,3.862801e-01,7608.65,7.356334e+06,6480.75,5.524024e+25,6.996354e+25,5.806641e-45,3.171769e-05,4.456026e-08,7.117932e+02,equilibrium,0.946582,1.8524
673,10000,2,0.005384,0.0335,1.06197,3.739310e-01,7534.05,7.037776e+06,6608.83,5.339461e+25,6.760143e+25,5.866448e-45,3.465419e-05,4.722495e-08,7.338110e+02,equilibrium,0.943363,1.8656
673,10000,2,0.006596,0.0416,1.07693,3.619768e-01,7462.45,6.734885e+06,6732.26,5.161181e+25,6.531694e+25,5.925374e-45,3.730390e-05,5.006214e-08,7.451521e+02,equilibrium,0.940083,1.8722
673,10000,2,0.007887,0.0503,1.09315,3.504047e-01,7393.61,6.446712e+06,6851.40,4.988966e+25,6.310788e+25,5.983480e-45,3.972644e-05,5.308257e-08,7.483895e+02,equilibrium,0.936753,1.8741
673,10000,2,0.009250,0.0598,1.11058,3.392026e-01,7327.34,6.172378e+06,6966.58,4.822606e+25,6.097208e+25,6.040828e-45,4.196876e-05,5.629771e-08,7.454789e+02,equilibrium,0.933380,1.8724
673,10000,2,0.010682,0.0698,1.12918,3.283586e-01,7263.43,5.911068e+06,7078.09,4.661894e+25,5.890738e+25,6.097473e-45,4.406824e-05,5.971975e-08,7.379173e+02,equilibrium,0.929971,1.8680
673,10000,2,0.012178,0.0805,1.14893,3.178613e-01,7201.71,5.662033e+06,7186.17,4.506633e+25,5.691164e+25,6.153470e-45,4.605492e-05,6.336168e-08,7.268577e+02,equilibrium,0.926532,1.8614
673,10000,2,0.013736,0.0918,1.16980,3.076995e-01,7142.02,5.424574e+06,7291.07,4.356628e+25,5.498275e+25,6.208869e-45,4.795321e-05,6.723734e-08,7.131930e+02,equilibrium,0.923069,1.8532
673,10000,2,0.015354,0.1036,1.19177,2.978626e-01,7084.20,5.198047e+06,7392.99,4.211695e+25,5.311862e+25,6.263718e-45,4.978305e-05,7.136152e-08,6.976176e+02,equilibrium,0.919587,1.8436
673,10000,2,0.017029,0.1161,1.21484,2.883402e-01,7028.13,4.981854e+06,7492.12,4.071655e+25,5.131723e+25,6.318058e-45,5.156095e-05,7.574994e-08,6.806732e+02,equilibrium,0.916091,1.8329
673,10000,2,0.018761,0.1292,1.23900,2.791223e-01,6973.68,4.775437e+06,7588.62,3.936334e+25,4.957656e+25,6.371930e-45,5.330066e-05,8.041938e-08,6.627838e+02,equilibrium,0.912584,1.8214
673,10000,2,0.020549,0.1428,1.26425,2.701990e-01,6920.75,4.578280e+06,7682.65,3.805566e+25,4.789468e+25,6.425369e-45,5.501373e-05,8.538771e-08,6.442816e+02,equilibrium,0.909070,1.8091
673,10000,2,0.022391,0.1571,1.29060,2.615610e-01,6869.22,4.389900e+06,7774.34,3.679192e+25,4.626967e+25,6.478408e-45,5.670996e-05,9.067401e-08,6.254269e+02,equilibrium,0.905552,1.7962
673,10000,2,0.024289,0.1719,1.31805,2.531991e-01,6819.01,4.209846e+06,7863.83,3.557058e+25,4.469967e+25,6.531078e-45,5.839775e-05,9.629857e-08,6.064239e+02,equilibrium,0.902033,1.7828
673,10000,2,0.026241,0.1873,1.34661,2.451045e-01,6770.05,4.037696e+06,7951.23,3.439015e+25,4.318288e+25,6.583405e-45,6.008434e-05,1.022831e-07,5.874319e+02,equilibrium,0.898516,1.7690
673,10000,2,0.028248,0.2034,1.37630,2.372688e-01,6722.24,3.873057e+06,8036.64,3.324922e+25,4.171754e+25,6.635413e-45,6.177604e-05,1.086506e-07,5.685755e+02,equilibrium,0.895002,1.7548
673,10000,2,0.030310,0.2200,1.40713,2.296835e-01,6675.52,3.715557e+06,8120.16,3.214640e+25,4.030193e+25,6.687126e-45,6.347840e-05,1.154256e-07,5.499506e+02,equilibrium,0.891494,1.7403
673,10000,2,0.032429,0.2373,1.43912,2.223407e-01,6629.83,3.564850e+06,8201.88,3.108038e+25,3.893441e+25,6.738564e-45,6.519637e-05,1.226345e-07,5.316314e+02,equilibrium,0.887994,1.7256
673,10000,2,0.034604,0.2552,1.47228,2.152327e-01,6585.11,3.420607e+06,8281.89,3.004988e+25,3.761335e+25,6.789744e-45,6.693435e-05,1.303052e-07,5.136737e+02,equilibrium,0.884502,1.7107
673,10000,2,0.036836,0.2738,1.50665,2.083519e-01,6541.31,3.282522e+06,8360.26,2.905369e+25,3.633721e+25,6.840684e-45,6.869637e-05,1.384674e-07,4.961195e+02,equilibrium,0.881020,1.6956
673,10000,2,0.039126,0.2931,1.54223,2.016911e-01,6498.38,3.150304e+06,8437.07,2.809063e+25,3.510447e+25,6.891398e-45,7.048608e-05,1.471529e-07,4.789990e+02,equilibrium,0.877550,1.6803
673,10000,2,0.041475,0.3130,1.57907,1.952432e-01,6456.28,3.023678e+06,8512.37,2.715956e+25,3.391366e+25,6.941900e-45,7.230685e-05,1.563955e-07,4.623334e+02,equilibrium,0.874093,1.6650
673,10000,2,0.043885,0.3336,1.61719,1.890014e-01,6414.95,2.902386e+06,8586.23,2.625939e+25,3.276338e+25,6.992203e-45,7.416184e-05,1.662313e-07,4.461365e+02,equilibrium,0.870648,1.6495
673,10000,2,0.046356,0.3549,1.65661,1.829592e-01,6374.37,2.786184e+06,8658.71,2.538906e+25,3.165223e+25,7.042316e-45,7.605400e-05,1.766988e-07,4.304161e+02,equilibrium,0.867219,1.6339
673,10000,2,0.048890,0.3769,1.69737,1.771102e-01,6334.50,2.674839e+06,8729.86,2.454757e+25,3.057891e+25,7.092249e-45,7.798613e-05,1.878389e-07,4.151756e+02,equilibrium,0.863804,1.6182
673,10000,2,0.051488,0.3997,1.73951,1.714481e-01,6295.31,2.568131e+06,8799.73,2.373393e+25,2.954212e+25,7.142013e-45,7.996092e-05,1.996954e-07,4.004144e+02,equilibrium,0.860405,1.6025
673,10000,2,0.054151,0.4232,1.78305,1.659671e-01,6256.76,2.465854e+06,8868.37,2.294721e+25,2.854062e+25,7.191614e-45,8.198093e-05,2.123149e-07,3.861290e+02,equilibrium,0.857023,1.5867
673,10000,2,0.056882,0.4475,1.82803,1.606613e-01,6218.84,2.367808e+06,8935.82,2.218649e+25,2.757321e+25,7.241059e-45,8.404867e-05,2.257470e-07,3.723135e+02,equilibrium,0.853657,1.5709
673,10000,2,0.059682,0.4726,1.87449,1.555251e-01,6181.50,2.273808e+06,9002.13,2.145089e+25,2.663873e+25,7.290354e-45,8.616659e-05,2.400448e-07,3.589604e+02,equilibrium,0.850309,1.5550
